Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
364,Entry short,2026-05-12 17:00,MR-S | IN:MR,4694,0.2,938.8,4.25,0.45,0,4.99,0.53,-3.52,-0.38,1397.85,1.40,4
365,Exit short,2026-05-13 15:00,RUN EXIT | IN:MR | OUT:MR,4700.39,0.8,3755.2,-5.11,-0.14,0,44.83,1.19,-26.47,-0.70,1392.74,1.39,21
365,Entry short,2026-05-12 17:00,MR-S | IN:MR,4694,0.8,3755.2,-5.11,-0.14,0,44.83,1.19,-26.47,-0.70,1392.74,1.39,21
366,Exit long,2026-05-14 22:00,MR FAIL | IN:MR | OUT:MR,4685.9,1,4693.12,-7.22,-0.15,0,17.06,0.36,-27.14,-0.58,1385.52,1.39,8
366,Entry long,2026-05-14 14:00,MR-L | IN:MR,4693.12,1,4693.12,-7.22,-0.15,0,17.06,0.36,-27.14,-0.58,1385.52,1.39,8
367,Exit long,2026-05-19 22:00,MR FAIL | IN:HYBRID | OUT:MR,4508.324,1,4539.39,-31.07,-0.68,0,49.98,1.10,-74.99,-1.65,1354.45,1.35,41
367,Entry long,2026-05-16 03:00,MR-L | IN:HYBRID,4539.39,1,4539.39,-31.07,-0.68,0,49.98,1.10,-74.99,-1.65,1354.45,1.35,41
368,Exit long,2026-05-21 10:00,MR TP1 | IN:MR | OUT:TREND,4528.271,0.2,906.213,-0.56,-0.06,0,7.97,0.88,-1.64,-0.18,1353.89,1.35,12
368,Entry long,2026-05-20 21:00,MR-L | IN:MR,4531.065,0.2,906.213,-0.56,-0.06,0,7.97,0.88,-1.64,-0.18,1353.89,1.35,12
369,Exit long,2026-05-22 17:00,RUN EXIT | IN:MR | OUT:MR,4514.55,0.8,3624.852,-13.21,-0.36,0,31.86,0.88,-34.28,-0.95,1340.68,1.34,42
369,Entry long,2026-05-20 21:00,MR-L | IN:MR,4531.065,0.8,3624.852,-13.21,-0.36,0,31.86,0.88,-34.28,-0.95,1340.68,1.34,42
370,Exit short,2026-05-26 19:00,MR TP1 | IN:MR | OUT:HYBRID,4520.3,0.2,906.446,2.39,0.26,0,6.4,0.71,-2.65,-0.29,1343.07,1.34,10
370,Entry short,2026-05-26 09:00,MR-S | IN:MR,4532.23,0.2,906.446,2.39,0.26,0,6.4,0.71,-2.65,-0.29,1343.07,1.34,10
371,Exit short,2026-05-28 20:00,RUN EXIT | IN:MR | OUT:MR,4429.77,0.8,3625.784,81.97,2.26,0,133.1,3.67,-10.58,-0.29,1425.04,1.43,57
371,Entry short,2026-05-26 09:00,MR-S | IN:MR,4532.23,0.8,3625.784,81.97,2.26,0,133.1,3.67,-10.58,-0.29,1425.04,1.43,57
372,Exit short,2026-06-02 02:00,MR TP1 | IN:MR | OUT:HYBRID,4480.91,0.2,903.225,7.04,0.78,0,13.78,1.53,-1.82,-0.20,1432.08,1.43,16
372,Entry short,2026-06-01 10:00,MR-S | IN:MR,4516.125,0.2,903.225,7.04,0.78,0,13.78,1.53,-1.82,-0.20,1432.08,1.43,16
373,Exit short,2026-06-02 14:00,RUN EXIT | IN:MR | OUT:MR,4534.939,0.8,3612.9,-15.05,-0.42,0,55.12,1.53,-20.33,-0.56,1417.03,1.42,27
373,Entry short,2026-06-01 10:00,MR-S | IN:MR,4516.125,0.8,3612.9,-15.05,-0.42,0,55.12,1.53,-20.33,-0.56,1417.03,1.42,27
374,Exit short,2026-06-03 02:00,MR TP1 | IN:MR | OUT:MR,4488.064,0.2,896.9108,-0.7,-0.08,0,1.21,0.14,-1.29,-0.14,1416.33,1.42,2
374,Entry short,2026-06-03 00:00,MR-S | IN:MR,4484.554,0.2,896.9108,-0.7,-0.08,0,1.21,0.14,-1.29,-0.14,1416.33,1.42,2
375,Exit short,2026-06-04 11:00,RUN EXIT | IN:MR | OUT:MR,4480.66,0.8,3587.6432,3.12,0.09,0,49,1.37,-9.74,-0.27,1419.44,1.42,33
375,Entry short,2026-06-03 00:00,MR-S | IN:MR,4484.554,0.8,3587.6432,3.12,0.09,0,49,1.37,-9.74,-0.27,1419.44,1.42,33
376,Exit long,2026-06-10 01:00,MR FAIL | IN:TREND | OUT:HYBRID,4269.75,1,4332.995,-63.24,-1.46,0,30.55,0.70,-96.71,-2.23,1356.2,1.36,29
376,Entry long,2026-06-08 19:00,MR-L | IN:TREND,4332.995,1,4332.995,-63.24,-1.46,0,30.55,0.70,-96.71,-2.23,1356.2,1.36,29
377,Exit short,2026-06-11 13:00,TF EXIT | IN:HYBRID | OUT:HYBRID,4094.797,1,4269.75,174.95,4.10,0,246.65,5.78,-2.02,-0.05,1531.15,1.53,34
377,Entry short,2026-06-10 01:00,TF-S | IN:HYBRID,4269.75,1,4269.75,174.95,4.10,0,246.65,5.78,-2.02,-0.05,1531.15,1.53,34
378,Exit long,2026-06-12 15:00,MR TP1 | IN:HYBRID | OUT:HYBRID,4219.586,0.2,818.9594,24.96,3.05,0,30.35,3.71,-8.45,-1.03,1556.11,1.56,25
378,Entry long,2026-06-11 13:00,MR-L | IN:HYBRID,4094.797,0.2,818.9594,24.96,3.05,0,30.35,3.71,-8.45,-1.03,1556.11,1.56,25
379,Exit long,2026-06-16 03:00,RUN EXIT | IN:HYBRID | OUT:MR,4309.68,0.8,3275.8376,171.91,5.25,0,219.72,6.71,-33.79,-1.03,1728.01,1.73,60
379,Entry long,2026-06-11 13:00,MR-L | IN:HYBRID,4094.797,0.8,3275.8376,171.91,5.25,0,219.72,6.71,-33.79,-1.03,1728.01,1.73,60
380,Exit short,2026-06-18 07:00,MR TP1 | IN:MR | OUT:HYBRID,4308.19,0.2,866.454,4.82,0.56,0,22.77,2.63,-10.04,-1.16,1732.83,1.73,20
380,Entry short,2026-06-17 10:00,MR-S | IN:MR,4332.27,0.2,866.454,4.82,0.56,0,22.77,2.63,-10.04,-1.16,1732.83,1.73,20
381,Exit short,2026-06-22 07:00,RUN EXIT | IN:MR | OUT:HYBRID,4200.01,0.8,3465.816,105.81,3.05,0,168.67,4.87,-40.14,-1.16,1838.64,1.84,62
381,Entry short,2026-06-17 10:00,MR-S | IN:MR,4332.27,0.8,3465.816,105.81,3.05,0,168.67,4.87,-40.14,-1.16,1838.64,1.84,62
382,Exit long,2026-06-26 23:00,MR TP1 | IN:HYBRID | OUT:HYBRID,4085.017,0.2,797.8226,19.18,2.40,0,21.52,2.70,-3.15,-0.40,1857.82,1.86,31
382,Entry long,2026-06-25 15:00,MR-L | IN:HYBRID,3989.113,0.2,797.8226,19.18,2.40,0,21.52,2.70,-3.15,-0.40,1857.82,1.86,31
383,Exit long,2026-06-29 18:00,RUN EXIT | IN:HYBRID | OUT:MR,4039.188,0.8,3191.2904,40.06,1.26,0,86.09,2.70,-12.62,-0.40,1897.88,1.90,49
383,Entry long,2026-06-25 15:00,MR-L | IN:HYBRID,3989.113,0.8,3191.2904,40.06,1.26,0,86.09,2.70,-12.62,-0.40,1897.88,1.90,49
384,Exit long,2026-07-01 07:00,MR FAIL | IN:MR | OUT:MR,3996.76,1,4029.32,-32.56,-0.81,0,4.6,0.11,-36.52,-0.91,1865.32,1.87,8
384,Entry long,2026-06-30 22:00,MR-L | IN:MR,4029.32,1,4029.32,-32.56,-0.81,0,4.6,0.11,-36.52,-0.91,1865.32,1.87,8
385,Exit long,2026-07-02 00:00,MR TP1 | IN:MR | OUT:HYBRID,4068.13,0.2,817.9214,-4.3,-0.53,0,5.21,0.64,-4.53,-0.55,1861.02,1.86,4
385,Entry long,2026-07-01 20:00,MR-L | IN:MR,4089.607,0.2,817.9214,-4.3,-0.53,0,5.21,0.64,-4.53,-0.55,1861.02,1.86,4
386,Exit long,2026-07-03 22:00,RUN EXIT | IN:MR | OUT:HYBRID,4164.87,0.8,3271.6856,60.21,1.84,0,84.83,2.59,-49.25,-1.51,1921.23,1.92,48
386,Entry long,2026-07-01 20:00,MR-L | IN:MR,4089.607,0.8,3271.6856,60.21,1.84,0,84.83,2.59,-49.25,-1.51,1921.23,1.92,48
387,Exit long,2026-07-10 02:00,MR TP1 | IN:HYBRID | OUT:TREND,4122.437,0.2,821.561,2.93,0.36,0,6.06,0.74,-2.87,-0.35,1924.16,1.92,13
387,Entry long,2026-07-09 13:00,MR-L | IN:HYBRID,4107.805,0.2,821.561,2.93,0.36,0,6.06,0.74,-2.87,-0.35,1924.16,1.92,13
388,Exit long,2026-07-10 19:00,RUN EXIT | IN:HYBRID | OUT:MR,4100.658,0.8,3286.244,-5.72,-0.17,0,24.23,0.74,-11.47,-0.35,1918.44,1.92,29
388,Entry long,2026-07-09 13:00,MR-L | IN:HYBRID,4107.805,0.8,3286.244,-5.72,-0.17,0,24.23,0.74,-11.47,-0.35,1918.44,1.92,29
389,Exit long,2026-07-16 03:00,MR TP1 | IN:HYBRID | OUT:MR,4059.888,0.2,804.306,7.67,0.95,0,16.45,2.05,-1.32,-0.16,1926.11,1.93,34
389,Entry long,2026-07-14 16:00,MR-L | IN:HYBRID,4021.53,0.2,804.306,7.67,0.95,0,16.45,2.05,-1.32,-0.16,1926.11,1.93,34
390,Exit long,2026-07-16 14:00,RUN EXIT | IN:HYBRID | OUT:MR,4030.687,0.8,3217.224,7.33,0.23,0,65.8,2.05,-5.27,-0.16,1933.44,1.93,44
390,Entry long,2026-07-14 16:00,MR-L | IN:HYBRID,4021.53,0.8,3217.224,7.33,0.23,0,65.8,2.05,-5.27,-0.16,1933.44,1.93,44
391,Exit long,2026-07-20 18:00,MR TP1 | IN:MR | OUT:MR,4025.22,0.2,803.8074,1.24,0.15,0,4.35,0.54,-7.34,-0.91,1934.68,1.93,19
391,Entry long,2026-07-17 22:00,MR-L | IN:MR,4019.037,0.2,803.8074,1.24,0.15,0,4.35,0.54,-7.34,-0.91,1934.68,1.93,19
392,Exit long,2026-07-23 06:00,RUN EXIT | IN:MR | OUT:MR,4133.337,0.8,3215.2296,91.44,2.84,0,117.63,3.66,-29.37,-0.91,2026.12,2.03,76
392,Entry long,2026-07-17 22:00,MR-L | IN:MR,4019.037,0.8,3215.2296,91.44,2.84,0,117.63,3.66,-29.37,-0.91,2026.12,2.03,76
393,Exit long,2026-07-27 13:00,MR TP1 | IN:MR | OUT:HYBRID,4096.01,0.2,812.6576,6.54,0.81,0,10.63,1.31,-2.86,-0.35,2032.66,2.03,15
393,Entry long,2026-07-24 21:00,MR-L | IN:MR,4063.288,0.2,812.6576,6.54,0.81,0,10.63,1.31,-2.86,-0.35,2032.66,2.03,15
394,Exit long,2026-07-28 07:00,RUN EXIT | IN:MR | OUT:MR,4057.85,0.8,3250.6304,-4.35,-0.13,0,42.51,1.31,-11.44,-0.35,2028.31,2.03,32
394,Entry long,2026-07-24 21:00,MR-L | IN:MR,4063.288,0.8,3250.6304,-4.35,-0.13,0,42.51,1.31,-11.44,-0.35,2028.31,2.03,32
395,Exit long,2026-07-29 20:00,MR FAIL | IN:MR | OUT:MR,4007.192,1,4043.801,-36.61,-0.91,0,0.61,0.02,-41.45,-1.03,1991.7,1.99,6
395,Entry long,2026-07-29 14:00,MR-L | IN:MR,4043.801,1,4043.801,-36.61,-0.91,0,0.61,0.02,-41.45,-1.03,1991.7,1.99,6
396,Exit long,2026-07-30 08:00,MR TP1 | IN:MR | OUT:MR,4084.37,0.2,808.846,8.03,0.99,0,14.45,1.79,-0.46,-0.06,1999.73,2.00,7
396,Entry long,2026-07-30 00:00,MR-L | IN:MR,4044.23,0.2,808.846,8.03,0.99,0,14.45,1.79,-0.46,-0.06,1999.73,2.00,7
397,Exit long,2026-07-31 13:00,RUN EXIT | IN:MR | OUT:MR,4077.566,0.8,3235.384,26.67,0.82,0,60.84,1.88,-12.89,-0.40,2026.4,2.03,35
397,Entry long,2026-07-30 00:00,MR-L | IN:MR,4044.23,0.8,3235.384,26.67,0.82,0,60.84,1.88,-12.89,-0.40,2026.4,2.03,35
398,Exit long,2026-08-04 20:00,MR TP1 | IN:MR | OUT:HYBRID,4083.84,0.2,812.7602,4.01,0.49,0,6.02,0.74,-3.69,-0.45,2030.4,2.03,9
398,Entry long,2026-08-04 11:00,MR-L | IN:MR,4063.801,0.2,812.7602,4.01,0.49,0,6.02,0.74,-3.69,-0.45,2030.4,2.03,9
399,Exit long,2026-08-06 10:00,RUN EXIT | IN:MR | OUT:TREND,4265.52,0.8,3251.0408,161.38,4.96,0,192.28,5.91,-14.78,-0.45,2191.78,2.19,45
399,Entry long,2026-08-04 11:00,MR-L | IN:MR,4063.801,0.8,3251.0408,161.38,4.96,0,192.28,5.91,-14.78,-0.45,2191.78,2.19,45
400,Exit short,2026-08-11 05:00,MR FAIL | IN:MR | OUT:MR,4399.545,1,4334.963,-64.58,-1.49,0,18.5,0.43,-66.04,-1.52,2127.2,2.13,10
400,Entry short,2026-08-10 18:00,MR-S | IN:MR,4334.963,1,4334.963,-64.58,-1.49,0,18.5,0.43,-66.04,-1.52,2127.2,2.13,10
401,Exit short,2026-08-12 21:00,MR FAIL | IN:MR | OUT:HYBRID,4422.017,1,4383.353,-38.66,-0.88,0,23.24,0.53,-58.04,-1.32,2088.53,2.09,21
401,Entry short,2026-08-11 23:00,MR-S | IN:MR,4383.353,1,4383.353,-38.66,-0.88,0,23.24,0.53,-58.04,-1.32,2088.53,2.09,21
402,Exit long,2026-08-13 00:00,TF EXIT | IN:HYBRID | OUT:HYBRID,4399.15,1,4422.017,-22.87,-0.52,0,8,0.18,-25.62,-0.58,2065.67,2.07,3
402,Entry long,2026-08-12 21:00,TF-L | IN:HYBRID,4422.017,1,4422.017,-22.87,-0.52,0,8,0.18,-25.62,-0.58,2065.67,2.07,3
403,Exit short,2026-08-13 23:00,MR TP1 | IN:HYBRID | OUT:MR,4367.09,0.2,879.83,6.41,0.73,0,9.62,1.09,-10.12,-1.15,2072.08,2.07,22
403,Entry short,2026-08-13 00:00,MR-S | IN:HYBRID,4399.15,0.2,879.83,6.41,0.73,0,9.62,1.09,-10.12,-1.15,2072.08,2.07,22
404,Exit short,2026-08-14 21:00,RUN EXIT | IN:HYBRID | OUT:MR,4381.37,0.8,3519.32,14.22,0.40,0,70.83,2.01,-40.46,-1.15,2086.3,2.09,43
404,Entry short,2026-08-13 00:00,MR-S | IN:HYBRID,4399.15,0.8,3519.32,14.22,0.40,0,70.83,2.01,-40.46,-1.15,2086.3,2.09,43
405,Exit short,2026-08-19 01:00,MR TP1 | IN:MR | OUT:TREND,4354.18,0.2,879.76,8.92,1.01,0,9.48,1.08,-1.6,-0.18,2095.23,2.10,12
405,Entry short,2026-08-18 13:00,MR-S | IN:MR,4398.8,0.2,879.76,8.92,1.01,0,9.48,1.08,-1.6,-0.18,2095.23,2.10,12
406,Exit short,2026-08-19 19:00,RUN EXIT | IN:MR | OUT:MR,4438.64,0.8,3519.04,-31.87,-0.91,0,59.66,1.70,-34.8,-0.99,2063.36,2.06,29
406,Entry short,2026-08-18 13:00,MR-S | IN:MR,4398.8,0.8,3519.04,-31.87,-0.91,0,59.66,1.70,-34.8,-0.99,2063.36,2.06,29
407,Exit short,2026-08-21 14:00,MR FAIL | IN:MR | OUT:HYBRID,4564.251,1,4481.43,-82.82,-1.85,0,1.28,0.03,-86.67,-1.93,1980.53,1.98,17
407,Entry short,2026-08-20 20:00,MR-S | IN:MR,4481.43,1,4481.43,-82.82,-1.85,0,1.28,0.03,-86.67,-1.93,1980.53,1.98,17
408,Exit long,2026-08-25 11:00,TF EXIT | IN:HYBRID | OUT:MR,4625.71,1,4564.251,61.46,1.35,0,132.82,2.91,-5.34,-0.12,2041.99,2.04,43
408,Entry long,2026-08-21 14:00,TF-L | IN:HYBRID,4564.251,1,4564.251,61.46,1.35,0,132.82,2.91,-5.34,-0.12,2041.99,2.04,43
409,Exit short,2026-08-26 22:00,MR TP1 | IN:MR | OUT:MR,4596.04,0.2,925.142,5.93,0.64,0,8.59,0.93,-9.59,-1.04,2047.93,2.05,34
409,Entry short,2026-08-25 11:00,MR-S | IN:MR,4625.71,0.2,925.142,5.93,0.64,0,8.59,0.93,-9.59,-1.04,2047.93,2.05,34
410,Exit short,2026-08-28 16:00,RUN EXIT | IN:MR | OUT:MR,4605.15,0.8,3700.568,16.45,0.44,0,49.15,1.33,-38.35,-1.04,2064.38,2.06,74
410,Entry short,2026-08-25 11:00,MR-S | IN:MR,4625.71,0.8,3700.568,16.45,0.44,0,49.15,1.33,-38.35,-1.04,2064.38,2.06,74
