Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
115,Entry short,2024-10-18 10:00,MR-S | IN:MR,5842.7,1,5842.7,-14.8,-0.25,0,1,0.02,-16.6,-0.28,44.68,0.04,8
116,Exit short,2024-10-22 08:00,MR TP1 | IN:MR | OUT:MR,5849,0.2,1169.64,-0.16,-0.01,0,4.42,0.38,-4.2,-0.36,44.52,0.04,14
116,Entry short,2024-10-21 17:00,MR-S | IN:MR,5848.2,0.2,1169.64,-0.16,-0.01,0,4.42,0.38,-4.2,-0.36,44.52,0.04,14
117,Exit short,2024-10-23 05:00,RUN EXIT | IN:MR | OUT:MR,5846.8,0.8,4678.56,1.12,0.02,0,20.08,0.43,-16.8,-0.36,45.64,0.05,34
117,Entry short,2024-10-21 17:00,MR-S | IN:MR,5848.2,0.8,4678.56,1.12,0.02,0,20.08,0.43,-16.8,-0.36,45.64,0.05,34
118,Exit long,2024-10-25 22:00,MR TP1 | IN:MR | OUT:TREND,5840.6,0.2,1165.1,3.02,0.26,0,7.86,0.67,-7.9,-0.68,48.66,0.05,29
118,Entry long,2024-10-24 16:00,MR-L | IN:MR,5825.5,0.2,1165.1,3.02,0.26,0,7.86,0.67,-7.9,-0.68,48.66,0.05,29
119,Exit long,2024-10-29 02:00,RUN EXIT | IN:MR | OUT:MR,5829.1,0.8,4660.4,2.88,0.06,0,31.44,0.67,-31.6,-0.68,51.54,0.05,56
119,Entry long,2024-10-24 16:00,MR-L | IN:MR,5825.5,0.8,4660.4,2.88,0.06,0,31.44,0.67,-31.6,-0.68,51.54,0.05,56
120,Exit short,2024-10-31 05:00,MR TP1 | IN:MR | OUT:MR,5804,0.2,1165.48,4.68,0.40,0,5.18,0.44,-2.34,-0.20,56.22,0.06,4
120,Entry short,2024-10-31 00:00,MR-S | IN:MR,5827.4,0.2,1165.48,4.68,0.40,0,5.18,0.44,-2.34,-0.20,56.22,0.06,4
121,Exit short,2024-11-01 12:00,RUN EXIT | IN:MR | OUT:TREND,5722.9,0.8,4661.92,83.6,1.79,0,100.4,2.15,-9.36,-0.20,139.82,0.14,34
121,Entry short,2024-10-31 00:00,MR-S | IN:MR,5827.4,0.8,4661.92,83.6,1.79,0,100.4,2.15,-9.36,-0.20,139.82,0.14,34
122,Exit long,2024-11-06 01:00,MR TP1 | IN:MR | OUT:TREND,5771.6,0.2,1144.56,9.76,0.85,0,12.16,1.06,-1.24,-0.11,149.58,0.15,12
122,Entry long,2024-11-05 13:00,MR-L | IN:MR,5722.8,0.2,1144.56,9.76,0.85,0,12.16,1.06,-1.24,-0.11,149.58,0.15,12
123,Exit long,2024-11-07 09:00,RUN EXIT | IN:MR | OUT:HYBRID,5932.9,0.8,4578.24,168.08,3.67,0,174.16,3.80,-4.96,-0.11,317.66,0.32,42
123,Entry long,2024-11-05 13:00,MR-L | IN:MR,5722.8,0.8,4578.24,168.08,3.67,0,174.16,3.80,-4.96,-0.11,317.66,0.32,42
124,Exit short,2024-11-13 06:00,MR TP1 | IN:TREND | OUT:MR,5985.6,0.2,1203.24,6.12,0.51,0,10.44,0.87,-2.7,-0.22,323.78,0.32,35
124,Entry short,2024-11-11 17:00,MR-S | IN:TREND,6016.2,0.2,1203.24,6.12,0.51,0,10.44,0.87,-2.7,-0.22,323.78,0.32,35
125,Exit short,2024-11-14 00:00,RUN EXIT | IN:TREND | OUT:MR,6011.9,0.8,4812.96,3.44,0.07,0,41.76,0.87,-10.8,-0.22,327.22,0.33,53
125,Entry short,2024-11-11 17:00,MR-S | IN:TREND,6016.2,0.8,4812.96,3.44,0.07,0,41.76,0.87,-10.8,-0.22,327.22,0.33,53
126,Exit long,2024-11-20 08:00,MR TP1 | IN:HYBRID | OUT:MR,5926.7,0.2,1178.3,7.04,0.60,0,8.7,0.74,-11.18,-0.95,334.26,0.33,45
126,Entry long,2024-11-18 09:00,MR-L | IN:HYBRID,5891.5,0.2,1178.3,7.04,0.60,0,8.7,0.74,-11.18,-0.95,334.26,0.33,45
127,Exit long,2024-11-21 00:00,RUN EXIT | IN:HYBRID | OUT:MR,5886.5,0.8,4713.2,-4,-0.08,0,37.6,0.80,-44.72,-0.95,330.26,0.33,61
127,Entry long,2024-11-18 09:00,MR-L | IN:HYBRID,5891.5,0.8,4713.2,-4,-0.08,0,37.6,0.80,-44.72,-0.95,330.26,0.33,61
128,Exit short,2024-11-26 22:00,MR FAIL | IN:TREND | OUT:MR,6006,1,5987.5,-18.5,-0.31,0,26.3,0.44,-24.3,-0.41,311.76,0.31,22
128,Entry short,2024-11-25 23:00,MR-S | IN:TREND,5987.5,1,5987.5,-18.5,-0.31,0,26.3,0.44,-24.3,-0.41,311.76,0.31,22
129,Exit short,2024-11-29 10:00,MR FAIL | IN:MR | OUT:TREND,6019.7,1,6016,-3.7,-0.06,0,29.7,0.49,-7.5,-0.12,308.06,0.31,35
129,Entry short,2024-11-27 17:00,MR-S | IN:MR,6016,1,6016,-3.7,-0.06,0,29.7,0.49,-7.5,-0.12,308.06,0.31,35
130,Exit short,2024-12-04 12:00,MR FAIL | IN:TREND | OUT:MR,6062.4,1,6052.2,-10.2,-0.17,0,14.7,0.24,-11.5,-0.19,297.86,0.30,16
130,Entry short,2024-12-03 19:00,MR-S | IN:TREND,6052.2,1,6052.2,-10.2,-0.17,0,14.7,0.24,-11.5,-0.19,297.86,0.30,16
131,Exit short,2024-12-09 15:00,MR FAIL | IN:MR | OUT:MR,6096.3,1,6086.7,-9.6,-0.16,0,19.2,0.32,-14.7,-0.24,288.26,0.29,36
131,Entry short,2024-12-06 01:00,MR-S | IN:MR,6086.7,1,6086.7,-9.6,-0.16,0,19.2,0.32,-14.7,-0.24,288.26,0.29,36
132,Exit short,2024-12-10 02:00,MR TP1 | IN:MR | OUT:HYBRID,6061.5,0.2,1217.76,5.46,0.45,0,6.4,0.53,-0.5,-0.04,293.72,0.29,10
132,Entry short,2024-12-09 16:00,MR-S | IN:MR,6088.8,0.2,1217.76,5.46,0.45,0,6.4,0.53,-0.5,-0.04,293.72,0.29,10
133,Exit short,2024-12-11 19:00,RUN EXIT | IN:MR | OUT:HYBRID,6045.3,0.8,4871.04,34.8,0.71,0,44.4,0.91,-2,-0.04,328.52,0.33,49
133,Entry short,2024-12-09 16:00,MR-S | IN:MR,6088.8,0.8,4871.04,34.8,0.71,0,44.4,0.91,-2,-0.04,328.52,0.33,49
134,Exit short,2024-12-13 12:00,MR TP1 | IN:TREND | OUT:MR,6060.5,0.2,1215.78,3.68,0.30,0,5.66,0.47,-0.3,-0.02,332.2,0.33,11
134,Entry short,2024-12-13 00:00,MR-S | IN:TREND,6078.9,0.2,1215.78,3.68,0.30,0,5.66,0.47,-0.3,-0.02,332.2,0.33,11
135,Exit short,2024-12-13 21:00,RUN EXIT | IN:TREND | OUT:MR,6070.3,0.8,4863.12,6.88,0.14,0,22.64,0.47,-1.2,-0.02,339.08,0.34,20
135,Entry short,2024-12-13 00:00,MR-S | IN:TREND,6078.9,0.8,4863.12,6.88,0.14,0,22.64,0.47,-1.2,-0.02,339.08,0.34,20
136,Exit long,2024-12-17 00:00,MR TP1 | IN:MR | OUT:TREND,6082.4,0.2,1213.2,3.28,0.27,0,3.46,0.29,-0.84,-0.07,342.36,0.34,5
136,Entry long,2024-12-16 19:00,MR-L | IN:MR,6066,0.2,1213.2,3.28,0.27,0,3.46,0.29,-0.84,-0.07,342.36,0.34,5
137,Exit long,2024-12-17 16:00,RUN EXIT | IN:MR | OUT:MR,6062.6,0.8,4852.8,-2.72,-0.06,0,17.2,0.35,-7.44,-0.15,339.64,0.34,20
137,Entry long,2024-12-16 19:00,MR-L | IN:MR,6066,0.8,4852.8,-2.72,-0.06,0,17.2,0.35,-7.44,-0.15,339.64,0.34,20
138,Exit long,2024-12-19 02:00,MR FAIL | IN:MR | OUT:MR,5967.4,1,6064.6,-97.2,-1.60,0,8.5,0.14,-100,-1.65,242.44,0.24,10
138,Entry long,2024-12-18 16:00,MR-L | IN:MR,6064.6,1,6064.6,-97.2,-1.60,0,8.5,0.14,-100,-1.65,242.44,0.24,10
139,Exit long,2024-12-23 12:00,MR TP1 | IN:TREND | OUT:HYBRID,5961,0.2,1179.4,12.8,1.09,0,16.08,1.36,-20.82,-1.77,255.24,0.26,36
139,Entry long,2024-12-19 22:00,MR-L | IN:TREND,5897,0.2,1179.4,12.8,1.09,0,16.08,1.36,-20.82,-1.77,255.24,0.26,36
140,Exit long,2024-12-27 15:00,RUN EXIT | IN:TREND | OUT:MR,6004.5,0.8,4717.6,86,1.82,0,114.08,2.42,-83.28,-1.77,341.24,0.34,105
140,Entry long,2024-12-19 22:00,MR-L | IN:TREND,5897,0.8,4717.6,86,1.82,0,114.08,2.42,-83.28,-1.77,341.24,0.34,105
141,Exit long,2025-01-01 02:00,MR FAIL | IN:HYBRID | OUT:MR,5865.5,1,5911.3,-45.8,-0.77,0,8.1,0.14,-57.5,-0.97,295.44,0.30,10
141,Entry long,2024-12-31 16:00,MR-L | IN:HYBRID,5911.3,1,5911.3,-45.8,-0.77,0,8.1,0.14,-57.5,-0.97,295.44,0.30,10
142,Exit long,2025-01-03 01:00,MR FAIL | IN:MR | OUT:MR,5827.1,1,5892.8,-65.7,-1.11,0,40.3,0.68,-79.7,-1.35,229.74,0.23,14
142,Entry long,2025-01-02 11:00,MR-L | IN:MR,5892.8,1,5892.8,-65.7,-1.11,0,40.3,0.68,-79.7,-1.35,229.74,0.23,14
143,Exit long,2025-01-04 04:00,MR TP1 | IN:MR | OUT:TREND,5922.9,0.2,1173.58,11,0.94,0,13.46,1.15,-1.1,-0.09,240.74,0.24,11
143,Entry long,2025-01-03 17:00,MR-L | IN:MR,5867.9,0.2,1173.58,11,0.94,0,13.46,1.15,-1.1,-0.09,240.74,0.24,11
144,Exit long,2025-01-07 10:00,RUN EXIT | IN:MR | OUT:MR,5963,0.8,4694.32,76.08,1.62,0,112.96,2.41,-4.4,-0.09,316.82,0.32,39
144,Entry long,2025-01-03 17:00,MR-L | IN:MR,5867.9,0.8,4694.32,76.08,1.62,0,112.96,2.41,-4.4,-0.09,316.82,0.32,39
145,Exit long,2025-01-10 20:00,MR FAIL | IN:MR | OUT:MR,5847.1,1,5894,-46.9,-0.80,0,9.1,0.15,-62,-1.05,269.92,0.27,21
145,Entry long,2025-01-09 15:00,MR-L | IN:MR,5894,1,5894,-46.9,-0.80,0,9.1,0.15,-62,-1.05,269.92,0.27,21
146,Exit long,2025-01-14 20:00,MR TP1 | IN:MR | OUT:TREND,5845.4,0.2,1160.48,8.6,0.74,0,12.8,1.10,-1.2,-0.10,278.52,0.28,19
146,Entry long,2025-01-14 00:00,MR-L | IN:MR,5802.4,0.2,1160.48,8.6,0.74,0,12.8,1.10,-1.2,-0.10,278.52,0.28,19
147,Exit long,2025-01-17 01:00,RUN EXIT | IN:MR | OUT:MR,5923,0.8,4641.92,96.48,2.08,0,131.52,2.83,-9.2,-0.20,375,0.38,70
147,Entry long,2025-01-14 00:00,MR-L | IN:MR,5802.4,0.8,4641.92,96.48,2.08,0,131.52,2.83,-9.2,-0.20,375,0.38,70
148,Exit short,2025-01-21 20:00,MR FAIL | IN:MR | OUT:MR,6016.9,1,5995.9,-21,-0.35,0,5.5,0.09,-26,-0.43,354,0.35,9
148,Entry short,2025-01-21 11:00,MR-S | IN:MR,5995.9,1,5995.9,-21,-0.35,0,5.5,0.09,-26,-0.43,354,0.35,9
149,Exit short,2025-01-24 09:00,MR FAIL | IN:TREND | OUT:TREND,6111.1,1,6072,-39.1,-0.64,0,14.3,0.24,-40.1,-0.66,314.9,0.31,25
149,Entry short,2025-01-23 07:00,MR-S | IN:TREND,6072,1,6072,-39.1,-0.64,0,14.3,0.24,-40.1,-0.66,314.9,0.31,25
150,Exit short,2025-01-27 12:00,MR TP1 | IN:TREND | OUT:TREND,6019.4,0.2,1219.98,16.1,1.32,0,16.64,1.36,-3.7,-0.30,331,0.33,18
150,Entry short,2025-01-24 17:00,MR-S | IN:TREND,6099.9,0.2,1219.98,16.1,1.32,0,16.64,1.36,-3.7,-0.30,331,0.33,18
151,Exit short,2025-01-28 09:00,RUN EXIT | IN:TREND | OUT:MR,6004.7,0.8,4879.92,76.16,1.56,0,153.68,3.15,-14.8,-0.30,407.16,0.41,38
151,Entry short,2025-01-24 17:00,MR-S | IN:TREND,6099.9,0.8,4879.92,76.16,1.56,0,153.68,3.15,-14.8,-0.30,407.16,0.41,38
152,Exit short,2025-01-30 20:00,MR FAIL | IN:HYBRID | OUT:MR,6052.9,1,6035.2,-17.7,-0.29,0,29.4,0.49,-28.7,-0.48,389.46,0.39,17
152,Entry short,2025-01-30 02:00,MR-S | IN:HYBRID,6035.2,1,6035.2,-17.7,-0.29,0,29.4,0.49,-28.7,-0.48,389.46,0.39,17
153,Exit short,2025-01-31 01:00,MR FAIL | IN:MR | OUT:MR,6062.1,1,6026.9,-35.2,-0.58,0,7.8,0.13,-36.5,-0.61,354.26,0.35,3
153,Entry short,2025-01-30 22:00,MR-S | IN:MR,6026.9,1,6026.9,-35.2,-0.58,0,7.8,0.13,-36.5,-0.61,354.26,0.35,3
154,Exit short,2025-02-03 08:00,MR TP1 | IN:TREND | OUT:TREND,5927.5,0.2,1205.14,19.64,1.63,0,23.1,1.92,0,0.00,373.9,0.37,3
154,Entry short,2025-02-01 04:00,MR-S | IN:TREND,6025.7,0.2,1205.14,19.64,1.63,0,23.1,1.92,0,0.00,373.9,0.37,3
155,Exit short,2025-02-04 02:00,RUN EXIT | IN:TREND | OUT:MR,6009,0.8,4820.56,13.36,0.28,0,98.96,2.05,0,0.00,387.26,0.39,21
155,Entry short,2025-02-01 04:00,MR-S | IN:TREND,6025.7,0.8,4820.56,13.36,0.28,0,98.96,2.05,0,0.00,387.26,0.39,21
156,Exit short,2025-02-10 07:00,MR TP1 | IN:MR | OUT:HYBRID,6040.9,0.2,1205.22,-2.96,-0.25,0,5.94,0.49,-4.4,-0.37,384.3,0.38,7
156,Entry short,2025-02-07 23:00,MR-S | IN:MR,6026.1,0.2,1205.22,-2.96,-0.25,0,5.94,0.49,-4.4,-0.37,384.3,0.38,7
157,Exit short,2025-02-10 23:00,RUN EXIT | IN:MR | OUT:MR,6056.6,0.8,4820.88,-24.4,-0.51,0,23.76,0.49,-32,-0.66,359.9,0.36,23
157,Entry short,2025-02-07 23:00,MR-S | IN:MR,6026.1,0.8,4820.88,-24.4,-0.51,0,23.76,0.49,-32,-0.66,359.9,0.36,23
158,Exit long,2025-02-12 03:00,MR TP1 | IN:MR | OUT:MR,6065.2,0.2,1211.7,1.34,0.11,0,2.54,0.21,-0.4,-0.03,361.24,0.36,2
158,Entry long,2025-02-12 01:00,MR-L | IN:MR,6058.5,0.2,1211.7,1.34,0.11,0,2.54,0.21,-0.4,-0.03,361.24,0.36,2
159,Exit long,2025-02-12 20:00,RUN EXIT | IN:MR | OUT:MR,6004.1,0.8,4846.8,-43.52,-0.90,0,10.16,0.21,-48.72,-1.01,317.72,0.32,18
159,Entry long,2025-02-12 01:00,MR-L | IN:MR,6058.5,0.8,4846.8,-43.52,-0.90,0,10.16,0.21,-48.72,-1.01,317.72,0.32,18
160,Exit short,2025-02-13 16:00,MR TP1 | IN:MR | OUT:MR,6044.8,0.2,1206.46,-2.5,-0.21,0,0.96,0.08,-2.7,-0.22,315.22,0.32,1
160,Entry short,2025-02-13 15:00,MR-S | IN:MR,6032.3,0.2,1206.46,-2.5,-0.21,0,0.96,0.08,-2.7,-0.22,315.22,0.32,1
161,Exit short,2025-02-13 22:00,RUN EXIT | IN:MR | OUT:MR,6083.3,0.8,4825.84,-40.8,-0.85,0,3.84,0.08,-44,-0.91,274.42,0.27,7
161,Entry short,2025-02-13 15:00,MR-S | IN:MR,6032.3,0.8,4825.84,-40.8,-0.85,0,3.84,0.08,-44,-0.91,274.42,0.27,7
162,Exit short,2025-02-18 20:00,MR FAIL | IN:TREND | OUT:MR,6133.4,1,6111.2,-22.2,-0.36,0,11.8,0.19,-23.2,-0.38,252.22,0.25,39
162,Entry short,2025-02-14 23:00,MR-S | IN:TREND,6111.2,1,6111.2,-22.2,-0.36,0,11.8,0.19,-23.2,-0.38,252.22,0.25,39
163,Exit short,2025-02-20 06:00,MR FAIL | IN:MR | OUT:MR,6132.9,1,6112.4,-20.5,-0.34,0,17.3,0.28,-31.6,-0.52,231.72,0.23,31
163,Entry short,2025-02-18 21:00,MR-S | IN:MR,6112.4,1,6112.4,-20.5,-0.34,0,17.3,0.28,-31.6,-0.52,231.72,0.23,31
164,Exit short,2025-02-20 22:00,MR TP1 | IN:MR | OUT:MR,6084,0.2,1224.98,8.18,0.67,0,8.84,0.72,-1.56,-0.13,239.9,0.24,12
164,Entry short,2025-02-20 10:00,MR-S | IN:MR,6124.9,0.2,1224.98,8.18,0.67,0,8.84,0.72,-1.56,-0.13,239.9,0.24,12
165,Exit short,2025-02-21 17:00,RUN EXIT | IN:MR | OUT:MR,6116.8,0.8,4899.92,6.48,0.13,0,35.36,0.72,-6.24,-0.13,246.38,0.25,30
165,Entry short,2025-02-20 10:00,MR-S | IN:MR,6124.9,0.8,4899.92,6.48,0.13,0,35.36,0.72,-6.24,-0.13,246.38,0.25,30
166,Exit long,2025-02-25 06:00,MR FAIL | IN:TREND | OUT:HYBRID,5981.6,1,6043.2,-61.6,-1.02,0,0.8,0.01,-67.2,-1.11,184.78,0.18,11
166,Entry long,2025-02-24 18:00,MR-L | IN:TREND,6043.2,1,6043.2,-61.6,-1.02,0,0.8,0.01,-67.2,-1.11,184.78,0.18,11
167,Exit short,2025-02-26 06:00,TF EXIT | IN:HYBRID | OUT:MR,5969,1,5981.6,12.6,0.21,0,75,1.25,-16.7,-0.28,197.38,0.20,23
167,Entry short,2025-02-25 06:00,TF-S | IN:HYBRID,5981.6,1,5981.6,12.6,0.21,0,75,1.25,-16.7,-0.28,197.38,0.20,23
168,Exit long,2025-02-28 02:00,MR FAIL | IN:MR | OUT:MR,5903.3,1,5969,-65.7,-1.10,0,38,0.64,-75.2,-1.26,131.68,0.13,43
168,Entry long,2025-02-26 06:00,MR-L | IN:MR,5969,1,5969,-65.7,-1.10,0,38,0.64,-75.2,-1.26,131.68,0.13,43
169,Exit long,2025-03-03 15:00,MR TP1 | IN:MR | OUT:HYBRID,5953.9,0.2,1177.86,12.92,1.10,0,16.44,1.40,-0.86,-0.07,144.6,0.14,12
169,Entry long,2025-03-01 02:00,MR-L | IN:MR,5889.3,0.2,1177.86,12.92,1.10,0,16.44,1.40,-0.86,-0.07,144.6,0.14,12
170,Exit long,2025-03-04 04:00,RUN EXIT | IN:MR | OUT:TREND,5862.3,0.8,4711.44,-21.6,-0.46,0,78.64,1.67,-64.16,-1.36,123,0.12,25
170,Entry long,2025-03-01 02:00,MR-L | IN:MR,5889.3,0.8,4711.44,-21.6,-0.46,0,78.64,1.67,-64.16,-1.36,123,0.12,25
171,Exit long,2025-03-06 20:00,MR FAIL | IN:MR | OUT:MR,5769.5,1,5811.1,-41.6,-0.72,0,47.3,0.81,-71,-1.22,81.4,0.08,29
171,Entry long,2025-03-05 14:00,MR-L | IN:MR,5811.1,1,5811.1,-41.6,-0.72,0,47.3,0.81,-71,-1.22,81.4,0.08,29
172,Exit long,2025-03-07 22:00,MR FAIL | IN:MR | OUT:MR,5716.1,1,5746.6,-30.5,-0.53,0,10.8,0.19,-55.2,-0.96,50.9,0.05,1
172,Entry long,2025-03-07 21:00,MR-L | IN:MR,5746.6,1,5746.6,-30.5,-0.53,0,10.8,0.19,-55.2,-0.96,50.9,0.05,1
173,Exit long,2025-03-10 17:00,MR FAIL | IN:MR | OUT:MR,5701.4,1,5765.6,-64.2,-1.11,0,1.3,0.02,-69.9,-1.21,-13.3,-0.01,14
173,Entry long,2025-03-08 03:00,MR-L | IN:MR,5765.6,1,5765.6,-64.2,-1.11,0,1.3,0.02,-69.9,-1.21,-13.3,-0.01,14
174,Exit long,2025-03-13 23:00,MR FAIL | IN:HYBRID | OUT:MR,5533.7,1,5637.4,-103.7,-1.84,0,29.6,0.53,-116.3,-2.06,-117,-0.12,54
174,Entry long,2025-03-11 15:00,MR-L | IN:HYBRID,5637.4,1,5637.4,-103.7,-1.84,0,29.6,0.53,-116.3,-2.06,-117,-0.12,54
175,Exit long,2025-03-15 01:00,MR TP1 | IN:MR | OUT:TREND,5623.6,0.2,1112.48,12.24,1.10,0,14.24,1.28,-1.7,-0.15,-104.76,-0.10,10
175,Entry long,2025-03-14 15:00,MR-L | IN:MR,5562.4,0.2,1112.48,12.24,1.10,0,14.24,1.28,-1.7,-0.15,-104.76,-0.10,10
176,Exit long,2025-03-18 16:00,RUN EXIT | IN:MR | OUT:HYBRID,5670.3,0.8,4449.92,86.32,1.94,0,114.48,2.57,-6.8,-0.15,-18.44,-0.02,47
176,Entry long,2025-03-14 15:00,MR-L | IN:MR,5562.4,0.8,4449.92,86.32,1.94,0,114.48,2.57,-6.8,-0.15,-18.44,-0.02,47
177,Exit short,2025-03-21 17:00,MR TP1 | IN:MR | OUT:MR,5644.7,0.2,1132.96,4.02,0.35,0,6.5,0.57,-2.7,-0.24,-14.42,-0.01,17
177,Entry short,2025-03-20 23:00,MR-S | IN:MR,5664.8,0.2,1132.96,4.02,0.35,0,6.5,0.57,-2.7,-0.24,-14.42,-0.01,17
178,Exit short,2025-03-24 06:00,RUN EXIT | IN:MR | OUT:MR,5702.7,0.8,4531.84,-30.32,-0.67,0,52.16,1.15,-31.84,-0.70,-44.74,-0.04,29
178,Entry short,2025-03-20 23:00,MR-S | IN:MR,5664.8,0.8,4531.84,-30.32,-0.67,0,52.16,1.15,-31.84,-0.70,-44.74,-0.04,29
179,Exit short,2025-03-27 03:00,MR TP1 | IN:TREND | OUT:TREND,5705,0.2,1151.46,10.46,0.91,0,12.5,1.09,-6.16,-0.53,-34.28,-0.03,36
179,Entry short,2025-03-25 14:00,MR-S | IN:TREND,5757.3,0.2,1151.46,10.46,0.91,0,12.5,1.09,-6.16,-0.53,-34.28,-0.03,36
180,Exit short,2025-04-01 00:00,RUN EXIT | IN:TREND | OUT:MR,5551.4,0.8,4605.84,164.72,3.58,0,214.96,4.67,-24.64,-0.53,130.44,0.13,102
180,Entry short,2025-03-25 14:00,MR-S | IN:TREND,5757.3,0.8,4605.84,164.72,3.58,0,214.96,4.67,-24.64,-0.53,130.44,0.13,102
181,Exit short,2025-04-03 07:00,MR TP1 | IN:MR | OUT:HYBRID,5488.2,0.2,1096.94,-0.7,-0.06,0,5.28,0.48,-5.36,-0.49,129.74,0.13,2
181,Entry short,2025-04-03 05:00,MR-S | IN:MR,5484.7,0.2,1096.94,-0.7,-0.06,0,5.28,0.48,-5.36,-0.49,129.74,0.13,2
182,Exit short,2025-04-07 17:00,RUN EXIT | IN:MR | OUT:TREND,4956.6,0.8,4387.76,422.48,9.63,0,548.64,12.50,-28.64,-0.65,552.22,0.55,58
182,Entry short,2025-04-03 05:00,MR-S | IN:MR,5484.7,0.8,4387.76,422.48,9.63,0,548.64,12.50,-28.64,-0.65,552.22,0.55,58
183,Exit long,2025-04-10 03:00,MR TP1 | IN:MR | OUT:MR,5477.9,0.2,1004.58,91,9.06,0,91.42,9.10,-7.16,-0.71,643.22,0.64,4
183,Entry long,2025-04-09 23:00,MR-L | IN:MR,5022.9,0.2,1004.58,91,9.06,0,91.42,9.10,-7.16,-0.71,643.22,0.64,4
184,Exit long,2025-04-11 00:00,RUN EXIT | IN:MR | OUT:TREND,5255.6,0.8,4018.32,186.16,4.63,0,372.72,9.28,-28.64,-0.71,829.38,0.83,24
184,Entry long,2025-04-09 23:00,MR-L | IN:MR,5022.9,0.8,4018.32,186.16,4.63,0,372.72,9.28,-28.64,-0.71,829.38,0.83,24
185,Exit short,2025-04-15 14:00,MR FAIL | IN:MR | OUT:MR,5422.4,1,5384.7,-37.7,-0.70,0,0,0.00,-42.1,-0.78,791.68,0.79,8
185,Entry short,2025-04-15 06:00,MR-S | IN:MR,5384.7,1,5384.7,-37.7,-0.70,0,0,0.00,-42.1,-0.78,791.68,0.79,8
186,Exit short,2025-04-16 12:00,MR TP1 | IN:MR | OUT:MR,5311.1,0.2,1070.78,8.56,0.80,0,9.96,0.93,-0.4,-0.04,800.24,0.80,7
186,Entry short,2025-04-16 05:00,MR-S | IN:MR,5353.9,0.2,1070.78,8.56,0.80,0,9.96,0.93,-0.4,-0.04,800.24,0.80,7
187,Exit short,2025-04-17 15:00,RUN EXIT | IN:MR | OUT:MR,5310.5,0.8,4283.12,34.72,0.81,0,110.96,2.59,-28,-0.65,834.96,0.83,33
187,Entry short,2025-04-16 05:00,MR-S | IN:MR,5353.9,0.8,4283.12,34.72,0.81,0,110.96,2.59,-28,-0.65,834.96,0.83,33
188,Exit long,2025-04-23 05:00,MR TP1 | IN:MR | OUT:HYBRID,5385.3,0.2,1039.78,37.28,3.59,0,37.28,3.59,-2.7,-0.26,872.24,0.87,14
188,Entry long,2025-04-22 14:00,MR-L | IN:MR,5198.9,0.2,1039.78,37.28,3.59,0,37.28,3.59,-2.7,-0.26,872.24,0.87,14
189,Exit long,2025-04-24 05:00,RUN EXIT | IN:MR | OUT:MR,5375.9,0.8,4159.12,141.6,3.40,0,215.12,5.17,-10.8,-0.26,1013.84,1.01,37
189,Entry long,2025-04-22 14:00,MR-L | IN:MR,5198.9,0.8,4159.12,141.6,3.40,0,215.12,5.17,-10.8,-0.26,1013.84,1.01,37
190,Exit short,2025-05-01 05:00,MR FAIL | IN:MR | OUT:MR,5604.6,1,5510.7,-93.9,-1.70,0,81.5,1.48,-102.5,-1.86,919.94,0.92,61
190,Entry short,2025-04-28 13:00,MR-S | IN:MR,5510.7,1,5510.7,-93.9,-1.70,0,81.5,1.48,-102.5,-1.86,919.94,0.92,61
191,Exit short,2025-05-02 22:00,MR FAIL | IN:MR | OUT:MR,5677.7,1,5586.7,-91,-1.63,0,10.8,0.19,-92.8,-1.66,828.94,0.83,18
191,Entry short,2025-05-02 03:00,MR-S | IN:MR,5586.7,1,5586.7,-91,-1.63,0,10.8,0.19,-92.8,-1.66,828.94,0.83,18
192,Exit short,2025-05-06 17:00,MR TP1 | IN:MR | OUT:MR,5617.3,0.2,1127.76,4.3,0.38,0,7.36,0.65,-8.8,-0.78,833.24,0.83,32
192,Entry short,2025-05-05 08:00,MR-S | IN:MR,5638.8,0.2,1127.76,4.3,0.38,0,7.36,0.65,-8.8,-0.78,833.24,0.83,32
193,Exit short,2025-05-07 10:00,RUN EXIT | IN:MR | OUT:MR,5637.1,0.8,4511.04,1.36,0.03,0,44.88,0.99,-35.2,-0.78,834.6,0.83,48
193,Entry short,2025-05-05 08:00,MR-S | IN:MR,5638.8,0.8,4511.04,1.36,0.03,0,44.88,0.99,-35.2,-0.78,834.6,0.83,48
194,Exit long,2025-05-08 10:00,MR TP1 | IN:MR | OUT:MR,5675.7,0.2,1128.72,6.42,0.57,0,6.62,0.59,-0.68,-0.06,841.02,0.84,3
194,Entry long,2025-05-08 07:00,MR-L | IN:MR,5643.6,0.2,1128.72,6.42,0.57,0,6.62,0.59,-0.68,-0.06,841.02,0.84,3
195,Exit long,2025-05-09 08:00,RUN EXIT | IN:MR | OUT:MR,5663.8,0.8,4514.88,16.16,0.36,0,61.12,1.35,-9.04,-0.20,857.18,0.86,24
195,Entry long,2025-05-08 07:00,MR-L | IN:MR,5643.6,0.8,4514.88,16.16,0.36,0,61.12,1.35,-9.04,-0.20,857.18,0.86,24
