Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
110,Entry short,2026-03-17 12:00,MR-S | IN:MR,74040,0.2,14808,569,3.84,0,578.8,3.91,-174.6,-1.18,-7280.58,-7.28,33
111,Exit short,2026-03-20 03:00,RUN EXIT | IN:MR | OUT:HYBRID,70496,0.8,59232,2835.2,4.79,0,4192.8,7.08,-698.4,-1.18,-4445.38,-4.45,63
111,Entry short,2026-03-17 12:00,MR-S | IN:MR,74040,0.8,59232,2835.2,4.79,0,4192.8,7.08,-698.4,-1.18,-4445.38,-4.45,63
112,Exit long,2026-03-24 01:00,MR TP1 | IN:MR | OUT:HYBRID,71066,0.2,13705.4,507.8,3.71,0,654.8,4.78,0,0.00,-3937.58,-3.94,8
112,Entry long,2026-03-23 17:00,MR-L | IN:MR,68527,0.2,13705.4,507.8,3.71,0,654.8,4.78,0,0.00,-3937.58,-3.94,8
113,Exit long,2026-03-24 22:00,RUN EXIT | IN:MR | OUT:MR,69858,0.8,54821.6,1064.8,1.94,0,2619.2,4.78,0,0.00,-2872.78,-2.87,29
113,Entry long,2026-03-23 17:00,MR-L | IN:MR,68527,0.8,54821.6,1064.8,1.94,0,2619.2,4.78,0,0.00,-2872.78,-2.87,29
114,Exit short,2026-03-26 17:00,MR TP1 | IN:MR | OUT:TREND,69470,0.2,14174,280,1.98,0,299.6,2.11,-0.8,-0.01,-2592.78,-2.59,7
114,Entry short,2026-03-26 10:00,MR-S | IN:MR,70870,0.2,14174,280,1.98,0,299.6,2.11,-0.8,-0.01,-2592.78,-2.59,7
115,Exit short,2026-03-28 10:00,RUN EXIT | IN:MR | OUT:TREND,66171,0.8,56696,3759.2,6.63,0,4292,7.57,-3.2,-0.01,1166.42,1.17,48
115,Entry short,2026-03-26 10:00,MR-S | IN:MR,70870,0.8,56696,3759.2,6.63,0,4292,7.57,-3.2,-0.01,1166.42,1.17,48
116,Exit short,2026-03-31 08:00,MR FAIL | IN:MR | OUT:MR,67894,1,66731,-1163,-1.74,0,244,0.37,-1609,-2.41,3.42,0.00,2
116,Entry short,2026-03-31 06:00,MR-S | IN:MR,66731,1,66731,-1163,-1.74,0,244,0.37,-1609,-2.41,3.42,0.00,2
117,Exit short,2026-04-01 01:00,MR FAIL | IN:MR | OUT:MR,67788,1,66058,-1730,-2.62,0,17,0.03,-2459,-3.72,-1726.58,-1.73,9
117,Entry short,2026-03-31 16:00,MR-S | IN:MR,66058,1,66058,-1730,-2.62,0,17,0.03,-2459,-3.72,-1726.58,-1.73,9
118,Exit short,2026-04-02 14:00,MR TP1 | IN:MR | OUT:HYBRID,66920,0.2,13673.4,289.4,2.12,0,430.2,3.15,-55.4,-0.41,-1437.18,-1.44,10
118,Entry short,2026-04-02 04:00,MR-S | IN:MR,68367,0.2,13673.4,289.4,2.12,0,430.2,3.15,-55.4,-0.41,-1437.18,-1.44,10
119,Exit short,2026-04-03 13:00,RUN EXIT | IN:MR | OUT:MR,66786,0.8,54693.6,1264.8,2.31,0,2136.8,3.91,-221.6,-0.41,-172.38,-0.17,33
119,Entry short,2026-04-02 04:00,MR-S | IN:MR,68367,0.8,54693.6,1264.8,2.31,0,2136.8,3.91,-221.6,-0.41,-172.38,-0.17,33
120,Exit short,2026-04-06 01:00,MR FAIL | IN:MR | OUT:MR,67371,1,66812,-559,-0.84,0,143,0.21,-1008,-1.51,-731.38,-0.73,11
120,Entry short,2026-04-05 14:00,MR-S | IN:MR,66812,1,66812,-559,-0.84,0,143,0.21,-1008,-1.51,-731.38,-0.73,11
121,Exit short,2026-04-08 06:00,MR FAIL | IN:MR | OUT:MR,71940,1,69520,-2420,-3.48,0,1796,2.58,-3242,-4.66,-3151.38,-3.15,26
121,Entry short,2026-04-07 04:00,MR-S | IN:MR,69520,1,69520,-2420,-3.48,0,1796,2.58,-3242,-4.66,-3151.38,-3.15,26
122,Exit short,2026-04-10 03:00,MR FAIL | IN:MR | OUT:MR,72433,1,71087,-1346,-1.89,0,607,0.85,-1484,-2.09,-4497.38,-4.50,22
122,Entry short,2026-04-09 05:00,MR-S | IN:MR,71087,1,71087,-1346,-1.89,0,607,0.85,-1484,-2.09,-4497.38,-4.50,22
123,Exit short,2026-04-10 22:00,MR FAIL | IN:MR | OUT:MR,72475,1,71882,-593,-0.82,0,450,0.63,-1450,-2.02,-5090.38,-5.09,12
123,Entry short,2026-04-10 10:00,MR-S | IN:MR,71882,1,71882,-593,-0.82,0,450,0.63,-1450,-2.02,-5090.38,-5.09,12
124,Exit short,2026-04-12 17:00,MR TP1 | IN:MR | OUT:HYBRID,71486,0.2,14335.6,38.4,0.27,0,58.8,0.41,-70.6,-0.49,-5051.98,-5.05,9
124,Entry short,2026-04-12 08:00,MR-S | IN:MR,71678,0.2,14335.6,38.4,0.27,0,58.8,0.41,-70.6,-0.49,-5051.98,-5.05,9
125,Exit short,2026-04-13 18:00,RUN EXIT | IN:MR | OUT:MR,70945,0.8,57342.4,586.4,1.02,0,921.6,1.61,-282.4,-0.49,-4465.58,-4.47,34
125,Entry short,2026-04-12 08:00,MR-S | IN:MR,71678,0.8,57342.4,586.4,1.02,0,921.6,1.61,-282.4,-0.49,-4465.58,-4.47,34
126,Exit short,2026-04-16 10:00,MR FAIL | IN:MR | OUT:MR,74895,1,74302,-593,-0.80,0,774,1.04,-1143,-1.54,-5058.58,-5.06,30
126,Entry short,2026-04-15 04:00,MR-S | IN:MR,74302,1,74302,-593,-0.80,0,774,1.04,-1143,-1.54,-5058.58,-5.06,30
127,Exit short,2026-04-17 06:00,MR FAIL | IN:MR | OUT:MR,75178,1,74326,-852,-1.15,0,1017,1.37,-1215,-1.63,-5910.58,-5.91,13
127,Entry short,2026-04-16 17:00,MR-S | IN:MR,74326,1,74326,-852,-1.15,0,1017,1.37,-1215,-1.63,-5910.58,-5.91,13
128,Exit short,2026-04-17 14:00,MR FAIL | IN:MR | OUT:MR,75095,1,74712,-383,-0.51,0,132,0.18,-401,-0.54,-6293.58,-6.29,5
128,Entry short,2026-04-17 09:00,MR-S | IN:MR,74712,1,74712,-383,-0.51,0,132,0.18,-401,-0.54,-6293.58,-6.29,5
129,Exit short,2026-04-19 11:00,MR TP1 | IN:MR | OUT:TREND,75701,0.2,15355,214.8,1.40,0,274.6,1.79,0,0.00,-6078.78,-6.08,20
129,Entry short,2026-04-18 15:00,MR-S | IN:MR,76775,0.2,15355,214.8,1.40,0,274.6,1.79,0,0.00,-6078.78,-6.08,20
130,Exit short,2026-04-20 18:00,RUN EXIT | IN:MR | OUT:MR,75226,0.8,61420,1239.2,2.02,0,2417.6,3.94,0,0.00,-4839.58,-4.84,51
130,Entry short,2026-04-18 15:00,MR-S | IN:MR,76775,0.8,61420,1239.2,2.02,0,2417.6,3.94,0,0.00,-4839.58,-4.84,51
131,Exit short,2026-04-22 09:00,MR FAIL | IN:MR | OUT:MR,77622,1,75034,-2588,-3.45,0,38,0.05,-2628,-3.50,-7427.58,-7.43,7
131,Entry short,2026-04-22 02:00,MR-S | IN:MR,75034,1,75034,-2588,-3.45,0,38,0.05,-2628,-3.50,-7427.58,-7.43,7
132,Exit short,2026-04-25 04:00,MR TP1 | IN:MR | OUT:MR,77580,0.2,15594.2,78.2,0.50,0,196.6,1.26,-144.8,-0.93,-7349.38,-7.35,43
132,Entry short,2026-04-23 09:00,MR-S | IN:MR,77971,0.2,15594.2,78.2,0.50,0,196.6,1.26,-144.8,-0.93,-7349.38,-7.35,43
133,Exit short,2026-04-26 12:00,RUN EXIT | IN:MR | OUT:MR,77999,0.8,62376.8,-22.4,-0.04,0,786.4,1.26,-579.2,-0.93,-7371.78,-7.37,75
133,Entry short,2026-04-23 09:00,MR-S | IN:MR,77971,0.8,62376.8,-22.4,-0.04,0,786.4,1.26,-579.2,-0.93,-7371.78,-7.37,75
134,Exit short,2026-04-28 00:00,MR TP1 | IN:MR | OUT:HYBRID,76724,0.2,15581.4,236.6,1.52,0,271.6,1.74,-72.4,-0.46,-7135.18,-7.14,8
